DateTime,T(C),CO2(ppm),RH(%)
2024-10-25 05:00:00,15.9,400,82
2024-10-25 06:00:00,16.47,400,80.67
2024-10-25 07:00:00,17.03,400,79.33
2024-10-25 08:00:00,17.6,400,78
2024-10-25 09:00:00,18.53,400,75
2024-10-25 10:00:00,19.47,400,72
2024-10-25 11:00:00,20.4,400,69
2024-10-25 12:00:00,20.53,400,69.33
2024-10-25 13:00:00,20.67,400,69.67
2024-10-25 14:00:00,20.8,400,70
2024-10-25 15:00:00,20.73,400,72.33
2024-10-25 16:00:00,20.67,400,74.67
2024-10-25 17:00:00,20.6,400,77
2024-10-25 18:00:00,19.83,400,84.33
2024-10-25 19:00:00,19.07,400,91.67
2024-10-25 20:00:00,18.3,400,99
2024-10-25 21:00:00,18.33,400,99.33
2024-10-25 22:00:00,18.37,400,99.67
2024-10-25 23:00:00,18.4,400,100
2024-10-26 00:00:00,18.47,400,100
2024-10-26 01:00:00,18.53,400,100
2024-10-26 02:00:00,18.6,400,100
2024-10-26 03:00:00,18.7,400,100
2024-10-26 04:00:00,18.8,400,100
2024-10-26 05:00:00,18.9,400,100
2024-10-26 06:00:00,19,400,100
2024-10-26 07:00:00,19.1,400,100
2024-10-26 08:00:00,19.2,400,100
2024-10-26 09:00:00,19.6,400,100
2024-10-26 10:00:00,20,400,100
2024-10-26 11:00:00,20.4,400,100
2024-10-26 12:00:00,20.57,400,100
2024-10-26 13:00:00,20.73,400,100
2024-10-26 14:00:00,20.9,400,100
2024-10-26 15:00:00,20.8,400,100
2024-10-26 16:00:00,20.7,400,100
2024-10-26 17:00:00,20.6,400,100
2024-10-26 18:00:00,20.4,400,100
2024-10-26 19:00:00,20.2,400,100
2024-10-26 20:00:00,20,400,100
2024-10-26 21:00:00,19.97,400,100
2024-10-26 22:00:00,19.93,400,100
2024-10-26 23:00:00,19.9,400,100
2024-10-27 00:00:00,19.9,400,99.33
2024-10-27 01:00:00,19.9,400,98.67
2024-10-27 02:00:00,19.9,400,98
2024-10-27 03:00:00,19.83,400,98
2024-10-27 04:00:00,19.77,400,98
2024-10-27 05:00:00,19.7,400,98
2024-10-27 06:00:00,19.73,400,97.67
2024-10-27 07:00:00,19.77,400,97.33
2024-10-27 08:00:00,19.8,400,97
2024-10-27 09:00:00,19.73,400,96.67
2024-10-27 10:00:00,19.67,400,96.33
2024-10-27 11:00:00,19.6,400,96
2024-10-27 12:00:00,19,400,94.67
2024-10-27 13:00:00,18.4,400,93.33
2024-10-27 14:00:00,17.8,400,92
2024-10-27 15:00:00,17.6,400,91.33
2024-10-27 16:00:00,17.4,400,90.67
2024-10-27 17:00:00,17.2,400,90
2024-10-27 18:00:00,16.93,400,91.67
2024-10-27 19:00:00,16.67,400,93.33
2024-10-27 20:00:00,16.4,400,95
2024-10-27 21:00:00,16.7,400,93.33
2024-10-27 22:00:00,17,400,91.67
2024-10-27 23:00:00,17.3,400,90
2024-10-28 00:00:00,16.97,400,92.33
2024-10-28 01:00:00,16.63,400,94.67
2024-10-28 02:00:00,16.3,400,97
2024-10-28 03:00:00,16.17,400,97.67
2024-10-28 04:00:00,16.03,400,98.33
2024-10-28 05:00:00,15.9,400,99
2024-10-28 06:00:00,16.1,400,98.67
2024-10-28 07:00:00,16.3,400,98.33
2024-10-28 08:00:00,16.5,400,98
2024-10-28 09:00:00,17.4,400,90.67
2024-10-28 10:00:00,18.3,400,83.33
2024-10-28 11:00:00,19.2,400,76
2024-10-28 12:00:00,19.3,400,74.67
2024-10-28 13:00:00,19.4,400,73.33
2024-10-28 14:00:00,19.5,400,72
2024-10-28 15:00:00,19.2,400,71.33
2024-10-28 16:00:00,18.9,400,70.67
2024-10-28 17:00:00,18.6,400,70
2024-10-28 18:00:00,17.83,400,75.67
2024-10-28 19:00:00,17.07,400,81.33
2024-10-28 20:00:00,16.3,400,87
2024-10-28 21:00:00,16,400,87.67
2024-10-28 22:00:00,15.7,400,88.33
2024-10-28 23:00:00,15.4,400,89
2024-10-29 00:00:00,15.13,400,91.67
2024-10-29 01:00:00,14.87,400,94.33
2024-10-29 02:00:00,14.6,400,97
2024-10-29 03:00:00,14.63,400,96
2024-10-29 04:00:00,14.67,400,95
2024-10-29 05:00:00,14.7,400,94
2024-10-29 06:00:00,15,400,92.67
2024-10-29 07:00:00,15.3,400,91.33
2024-10-29 08:00:00,15.6,400,90
2024-10-29 09:00:00,16.6,400,81
2024-10-29 10:00:00,17.6,400,72
2024-10-29 11:00:00,18.6,400,63
2024-10-29 12:00:00,19.13,400,60
2024-10-29 13:00:00,19.67,400,57
2024-10-29 14:00:00,20.2,400,54
2024-10-29 15:00:00,19.67,400,54.67
2024-10-29 16:00:00,19.13,400,55.33
2024-10-29 17:00:00,18.6,400,56
2024-10-29 18:00:00,17.47,400,62.67
2024-10-29 19:00:00,16.33,400,69.33
2024-10-29 20:00:00,15.2,400,76
2024-10-29 21:00:00,14.87,400,77
2024-10-29 22:00:00,14.53,400,78
2024-10-29 23:00:00,14.2,400,79
2024-10-30 00:00:00,14.1,400,81.33
2024-10-30 01:00:00,14,400,83.67
2024-10-30 02:00:00,13.9,400,86
2024-10-30 03:00:00,13.8,400,86.67
2024-10-30 04:00:00,13.7,400,87.33
2024-10-30 05:00:00,13.6,400,88
2024-10-30 06:00:00,14,400,87.33
2024-10-30 07:00:00,14.4,400,86.67
2024-10-30 08:00:00,14.8,400,86
2024-10-30 09:00:00,15.43,400,83.33
2024-10-30 10:00:00,16.07,400,80.67
2024-10-30 11:00:00,16.7,400,78
2024-10-30 12:00:00,17.47,400,77
2024-10-30 13:00:00,18.23,400,76
2024-10-30 14:00:00,19,400,75
2024-10-30 15:00:00,18.9,400,75.33
2024-10-30 16:00:00,18.8,400,75.67
2024-10-30 17:00:00,18.7,400,76
2024-10-30 18:00:00,18.53,400,77
2024-10-30 19:00:00,18.37,400,78
2024-10-30 20:00:00,18.2,400,79
2024-10-30 21:00:00,18.2,400,80.67
2024-10-30 22:00:00,18.2,400,82.33
2024-10-30 23:00:00,18.2,400,84
2024-10-31 00:00:00,17.5,400,87.67
2024-10-31 01:00:00,16.8,400,91.33
2024-10-31 02:00:00,16.1,400,95
2024-10-31 03:00:00,16.17,400,94.33
2024-10-31 04:00:00,16.23,400,93.67
2024-10-31 05:00:00,16.3,400,93
2024-10-31 06:00:00,16.57,400,92.33
2024-10-31 07:00:00,16.83,400,91.67
2024-10-31 08:00:00,17.1,400,91
2024-10-31 09:00:00,17.5,400,91.67
2024-10-31 10:00:00,17.9,400,92.33
2024-10-31 11:00:00,18.3,400,93
2024-10-31 12:00:00,18.43,400,94.67
2024-10-31 13:00:00,18.57,400,96.33
2024-10-31 14:00:00,18.7,400,98
2024-10-31 15:00:00,18.5,400,98.33
2024-10-31 16:00:00,18.3,400,98.67
2024-10-31 17:00:00,18.1,400,99
2024-10-31 18:00:00,18,400,99.33
2024-10-31 19:00:00,17.9,400,99.67
2024-10-31 20:00:00,17.8,400,100
2024-10-31 21:00:00,17.8,400,99.67
2024-10-31 22:00:00,17.8,400,99.33
2024-10-31 23:00:00,17.8,400,99
2024-11-01 00:00:00,17.77,400,98.67
2024-11-01 01:00:00,17.73,400,98.33
2024-11-01 02:00:00,17.7,400,98
2024-11-01 03:00:00,17.57,400,98
2024-11-01 04:00:00,17.43,400,98
2024-11-01 05:00:00,17.3,400,98
2024-11-01 06:00:00,17.57,400,98
2024-11-01 07:00:00,17.83,400,98
2024-11-01 08:00:00,18.1,400,98
2024-11-01 09:00:00,18.13,400,98
2024-11-01 10:00:00,18.17,400,98
2024-11-01 11:00:00,18.2,400,98
2024-11-01 12:00:00,18.07,400,98
2024-11-01 13:00:00,17.93,400,98
2024-11-01 14:00:00,17.8,400,98
2024-11-01 15:00:00,17.67,400,98.33
2024-11-01 16:00:00,17.53,400,98.67
2024-11-01 17:00:00,17.4,400,99
2024-11-01 18:00:00,17.3,400,99
2024-11-01 19:00:00,17.2,400,99
2024-11-01 20:00:00,17.1,400,99
2024-11-01 21:00:00,17.07,400,96
2024-11-01 22:00:00,17.03,400,93
2024-11-01 23:00:00,17,400,90
2024-11-02 00:00:00,16.7,400,89.33
2024-11-02 01:00:00,16.4,400,88.67
2024-11-02 02:00:00,16.1,400,88
2024-11-02 03:00:00,15.77,400,87.67
2024-11-02 04:00:00,15.43,400,87.33
2024-11-02 05:00:00,15.1,400,87
2024-11-02 06:00:00,15.7,400,84.67
2024-11-02 07:00:00,16.3,400,82.33
2024-11-02 08:00:00,16.9,400,80
2024-11-02 09:00:00,18.03,400,76
2024-11-02 10:00:00,19.17,400,72
2024-11-02 11:00:00,20.3,400,68
2024-11-02 12:00:00,21.17,400,62.67
2024-11-02 13:00:00,22.03,400,57.33
2024-11-02 14:00:00,22.9,400,52
2024-11-02 15:00:00,21.93,400,55
2024-11-02 16:00:00,20.97,400,58
2024-11-02 17:00:00,20,400,61
2024-11-02 18:00:00,19.07,400,67.33
2024-11-02 19:00:00,18.13,400,73.67
2024-11-02 20:00:00,17.2,400,80
2024-11-02 21:00:00,16.5,400,85
2024-11-02 22:00:00,15.8,400,90
2024-11-02 23:00:00,15.1,400,95
2024-11-03 00:00:00,14.8,400,95.67
2024-11-03 01:00:00,14.5,400,96.33
2024-11-03 02:00:00,14.2,400,97
2024-11-03 03:00:00,13.97,400,97.67
2024-11-03 04:00:00,13.73,400,98.33
2024-11-03 05:00:00,13.5,400,99
2024-11-03 06:00:00,14.1,400,97.67
2024-11-03 07:00:00,14.7,400,96.33
2024-11-03 08:00:00,15.3,400,95
2024-11-03 09:00:00,17.07,400,86
2024-11-03 10:00:00,18.83,400,77
2024-11-03 11:00:00,20.6,400,68
2024-11-03 12:00:00,21.5,400,62
2024-11-03 13:00:00,22.4,400,56
2024-11-03 14:00:00,23.3,400,50
2024-11-03 15:00:00,22.07,400,57.33
2024-11-03 16:00:00,20.83,400,64.67
2024-11-03 17:00:00,19.6,400,72
2024-11-03 18:00:00,19,400,75.33
2024-11-03 19:00:00,18.4,400,78.67
2024-11-03 20:00:00,17.8,400,82
2024-11-03 21:00:00,17.4,400,84
2024-11-03 22:00:00,17,400,86
2024-11-03 23:00:00,16.6,400,88
2024-11-04 00:00:00,16.17,400,90.33
2024-11-04 01:00:00,15.73,400,92.67
2024-11-04 02:00:00,15.3,400,95
2024-11-04 03:00:00,14.97,400,96
2024-11-04 04:00:00,14.63,400,97
2024-11-04 05:00:00,14.3,400,98
2024-11-04 06:00:00,14.77,400,97.67
2024-11-04 07:00:00,15.23,400,97.33
2024-11-04 08:00:00,15.7,400,97
2024-11-04 09:00:00,17.63,400,85.33
2024-11-04 10:00:00,19.57,400,73.67
2024-11-04 11:00:00,21.5,400,62
2024-11-04 12:00:00,21.77,400,58.33
2024-11-04 13:00:00,22.03,400,54.67
2024-11-04 14:00:00,22.3,400,51
2024-11-04 15:00:00,21.67,400,55
2024-11-04 16:00:00,21.03,400,59
2024-11-04 17:00:00,20.4,400,63
2024-11-04 18:00:00,19.7,400,67
2024-11-04 19:00:00,19,400,71
2024-11-04 20:00:00,18.3,400,75
2024-11-04 21:00:00,18.23,400,74
2024-11-04 22:00:00,18.17,400,73
2024-11-04 23:00:00,18.1,400,72
2024-11-05 00:00:00,17.83,400,73.33
2024-11-05 01:00:00,17.57,400,74.67
2024-11-05 02:00:00,17.3,400,76
2024-11-05 03:00:00,16.93,400,77
2024-11-05 04:00:00,16.57,400,78
2024-11-05 05:00:00,16.2,400,79
2024-11-05 06:00:00,16.3,400,77.67
2024-11-05 07:00:00,16.4,400,76.33
2024-11-05 08:00:00,16.5,400,75
2024-11-05 09:00:00,17.37,400,70.33
2024-11-05 10:00:00,18.23,400,65.67
2024-11-05 11:00:00,19.1,400,61
2024-11-05 12:00:00,19.37,400,56
2024-11-05 13:00:00,19.63,400,51
2024-11-05 14:00:00,19.9,400,46
2024-11-05 15:00:00,19.2,400,46.67
2024-11-05 16:00:00,18.5,400,47.33
2024-11-05 17:00:00,17.8,400,48
2024-11-05 18:00:00,16.8,400,53
2024-11-05 19:00:00,15.8,400,58
2024-11-05 20:00:00,14.8,400,63
2024-11-05 21:00:00,14.23,400,68.33
2024-11-05 22:00:00,13.67,400,73.67
2024-11-05 23:00:00,13.1,400,79
2024-11-06 00:00:00,12.87,400,80.33
2024-11-06 01:00:00,12.63,400,81.67
2024-11-06 02:00:00,12.4,400,83
2024-11-06 03:00:00,12.13,400,81.67
2024-11-06 04:00:00,11.87,400,80.33
2024-11-06 05:00:00,11.6,400,79
2024-11-06 06:00:00,12.47,400,74.67
2024-11-06 07:00:00,13.33,400,70.33
2024-11-06 08:00:00,14.2,400,66
2024-11-06 09:00:00,15.17,400,58
2024-11-06 10:00:00,16.13,400,50
2024-11-06 11:00:00,17.1,400,42
2024-11-06 12:00:00,17.7,400,41.33
2024-11-06 13:00:00,18.3,400,40.67
2024-11-06 14:00:00,18.9,400,40
2024-11-06 15:00:00,18.27,400,41.33
2024-11-06 16:00:00,17.63,400,42.67
2024-11-06 17:00:00,17,400,44
2024-11-06 18:00:00,15.8,400,51
2024-11-06 19:00:00,14.6,400,58
2024-11-06 20:00:00,13.4,400,65
2024-11-06 21:00:00,13.93,400,61.67
2024-11-06 22:00:00,14.47,400,58.33
2024-11-06 23:00:00,15,400,55
2024-11-07 00:00:00,14.4,400,59.33
2024-11-07 01:00:00,13.8,400,63.67
2024-11-07 02:00:00,13.2,400,68
2024-11-07 03:00:00,12.27,400,74
2024-11-07 04:00:00,11.33,400,80
2024-11-07 05:00:00,10.4,400,86
2024-11-07 06:00:00,11.17,400,81.67
2024-11-07 07:00:00,11.93,400,77.33
2024-11-07 08:00:00,12.7,400,73
2024-11-07 09:00:00,14.37,400,64.67
2024-11-07 10:00:00,16.03,400,56.33
2024-11-07 11:00:00,17.7,400,48
2024-11-07 12:00:00,17.7,400,46.67
2024-11-07 13:00:00,17.7,400,45.33
2024-11-07 14:00:00,17.7,400,44
2024-11-07 15:00:00,17.6,400,46.33
2024-11-07 16:00:00,17.5,400,48.67
2024-11-07 17:00:00,17.4,400,51
2024-11-07 18:00:00,16.47,400,55.67
2024-11-07 19:00:00,15.53,400,60.33
2024-11-07 20:00:00,14.6,400,65
2024-11-07 21:00:00,14.3,400,68.67
2024-11-07 22:00:00,14,400,72.33
2024-11-07 23:00:00,13.7,400,76
2024-11-08 00:00:00,13.1,400,79
2024-11-08 01:00:00,12.5,400,82
2024-11-08 02:00:00,11.9,400,85
2024-11-08 03:00:00,11.53,400,87.33
2024-11-08 04:00:00,11.17,400,89.67
2024-11-08 05:00:00,10.8,400,92
2024-11-08 06:00:00,11.57,400,87.33
2024-11-08 07:00:00,12.33,400,82.67
2024-11-08 08:00:00,13.1,400,78
2024-11-08 09:00:00,14.97,400,72.33
2024-11-08 10:00:00,16.83,400,66.67
2024-11-08 11:00:00,18.7,400,61
2024-11-08 12:00:00,18.93,400,60.33
2024-11-08 13:00:00,19.17,400,59.67
2024-11-08 14:00:00,19.4,400,59
2024-11-08 15:00:00,19.27,400,58.67
2024-11-08 16:00:00,19.13,400,58.33
2024-11-08 17:00:00,19,400,58
2024-11-08 18:00:00,18.73,400,60
2024-11-08 19:00:00,18.47,400,62
2024-11-08 20:00:00,18.2,400,64
2024-11-08 21:00:00,18.13,400,66.67
2024-11-08 22:00:00,18.07,400,69.33
2024-11-08 23:00:00,18,400,72
2024-11-09 00:00:00,17.6,400,74.67
2024-11-09 01:00:00,17.2,400,77.33
2024-11-09 02:00:00,16.8,400,80
2024-11-09 03:00:00,16.67,400,81.33
2024-11-09 04:00:00,16.53,400,82.67
2024-11-09 05:00:00,16.4,400,84
2024-11-09 06:00:00,16.57,400,84.33
2024-11-09 07:00:00,16.73,400,84.67
2024-11-09 08:00:00,16.9,400,85
2024-11-09 09:00:00,18.37,400,79.67
2024-11-09 10:00:00,19.83,400,74.33
2024-11-09 11:00:00,21.3,400,69
2024-11-09 12:00:00,21.73,400,67.67
2024-11-09 13:00:00,22.17,400,66.33
2024-11-09 14:00:00,22.6,400,65
2024-11-09 15:00:00,22,400,67
2024-11-09 16:00:00,21.4,400,69
2024-11-09 17:00:00,20.8,400,71
2024-11-09 18:00:00,20.43,400,73.33
2024-11-09 19:00:00,20.07,400,75.67
2024-11-09 20:00:00,19.7,400,78
2024-11-09 21:00:00,19.5,400,77.67
2024-11-09 22:00:00,19.3,400,77.33
2024-11-09 23:00:00,19.1,400,77
2024-11-10 00:00:00,18.63,400,80.33
2024-11-10 01:00:00,18.17,400,83.67
2024-11-10 02:00:00,17.7,400,87
2024-11-10 03:00:00,17.57,400,87.33
2024-11-10 04:00:00,17.43,400,87.67
2024-11-10 05:00:00,17.3,400,88
2024-11-10 06:00:00,17.2,400,90.67
2024-11-10 07:00:00,17.1,400,93.33
2024-11-10 08:00:00,17,400,96
2024-11-10 09:00:00,17.23,400,94.67
2024-11-10 10:00:00,17.47,400,93.33
2024-11-10 11:00:00,17.7,400,92
2024-11-10 12:00:00,18.27,400,88.33
2024-11-10 13:00:00,18.83,400,84.67
2024-11-10 14:00:00,19.4,400,81
2024-11-10 15:00:00,19.2,400,81
2024-11-10 16:00:00,19,400,81
2024-11-10 17:00:00,18.8,400,81
2024-11-10 18:00:00,17.93,400,83.33
2024-11-10 19:00:00,17.07,400,85.67
2024-11-10 20:00:00,16.2,400,88
2024-11-10 21:00:00,15.73,400,88
2024-11-10 22:00:00,15.27,400,88
2024-11-10 23:00:00,14.8,400,88
2024-11-11 00:00:00,14.73,400,90.33
2024-11-11 01:00:00,14.67,400,92.67
2024-11-11 02:00:00,14.6,400,95
2024-11-11 03:00:00,14.53,400,95.33
2024-11-11 04:00:00,14.47,400,95.67
2024-11-11 05:00:00,14.4,400,96
2024-11-11 06:00:00,14.73,400,94
2024-11-11 07:00:00,15.07,400,92
2024-11-11 08:00:00,15.4,400,90
2024-11-11 09:00:00,16.53,400,82.67
2024-11-11 10:00:00,17.67,400,75.33
2024-11-11 11:00:00,18.8,400,68
2024-11-11 12:00:00,19.83,400,63.67
2024-11-11 13:00:00,20.87,400,59.33
2024-11-11 14:00:00,21.9,400,55
2024-11-11 15:00:00,20.9,400,59.33
2024-11-11 16:00:00,19.9,400,63.67
2024-11-11 17:00:00,18.9,400,68
2024-11-11 18:00:00,18.27,400,70.67
2024-11-11 19:00:00,17.63,400,73.33
2024-11-11 20:00:00,17,400,76
2024-11-11 21:00:00,16.47,400,79
2024-11-11 22:00:00,15.93,400,82
2024-11-11 23:00:00,15.4,400,85
2024-11-12 00:00:00,15.07,400,86.67
2024-11-12 01:00:00,14.73,400,88.33
2024-11-12 02:00:00,14.4,400,90
2024-11-12 03:00:00,14.07,400,92
2024-11-12 04:00:00,13.73,400,94
2024-11-12 05:00:00,13.4,400,96
2024-11-12 06:00:00,13.97,400,93.67
2024-11-12 07:00:00,14.53,400,91.33
2024-11-12 08:00:00,15.1,400,89
2024-11-12 09:00:00,16.57,400,84
2024-11-12 10:00:00,18.03,400,79
2024-11-12 11:00:00,19.5,400,74
2024-11-12 12:00:00,20.2,400,65
2024-11-12 13:00:00,20.9,400,56
2024-11-12 14:00:00,21.6,400,47
2024-11-12 15:00:00,21.1,400,49
2024-11-12 16:00:00,20.6,400,51
2024-11-12 17:00:00,20.1,400,53
2024-11-12 18:00:00,19.47,400,60.33
2024-11-12 19:00:00,18.83,400,67.67
2024-11-12 20:00:00,18.2,400,75
2024-11-12 21:00:00,17.7,400,79.33
2024-11-12 22:00:00,17.2,400,83.67
2024-11-12 23:00:00,16.7,400,88
2024-11-13 00:00:00,16.47,400,90
2024-11-13 01:00:00,16.23,400,92
2024-11-13 02:00:00,16,400,94
2024-11-13 03:00:00,15.63,400,95.33
2024-11-13 04:00:00,15.27,400,96.67
2024-11-13 05:00:00,14.9,400,98
2024-11-13 06:00:00,15.4,400,96.67
2024-11-13 07:00:00,15.9,400,95.33
2024-11-13 08:00:00,16.4,400,94
2024-11-13 09:00:00,18,400,86.33
2024-11-13 10:00:00,19.6,400,78.67
2024-11-13 11:00:00,21.2,400,71
2024-11-13 12:00:00,21.67,400,68.67
2024-11-13 13:00:00,22.13,400,66.33
2024-11-13 14:00:00,22.6,400,64
2024-11-13 15:00:00,22.2,400,67.67
2024-11-13 16:00:00,21.8,400,71.33
2024-11-13 17:00:00,21.4,400,75
2024-11-13 18:00:00,21.1,400,77.67
2024-11-13 19:00:00,20.8,400,80.33
2024-11-13 20:00:00,20.5,400,83
2024-11-13 21:00:00,20.33,400,84
2024-11-13 22:00:00,20.17,400,85
2024-11-13 23:00:00,20,400,86
2024-11-14 00:00:00,19.87,400,86.33
2024-11-14 01:00:00,19.73,400,86.67
2024-11-14 02:00:00,19.6,400,87
2024-11-14 03:00:00,19.07,400,89.33
2024-11-14 04:00:00,18.53,400,91.67
2024-11-14 05:00:00,18,400,94
2024-11-14 06:00:00,18.57,400,92
2024-11-14 07:00:00,19.13,400,90
2024-11-14 08:00:00,19.7,400,88
2024-11-14 09:00:00,20.4,400,85
2024-11-14 10:00:00,21.1,400,82
2024-11-14 11:00:00,21.8,400,79
2024-11-14 12:00:00,21.8,400,81
2024-11-14 13:00:00,21.8,400,83
2024-11-14 14:00:00,21.8,400,85
2024-11-14 15:00:00,21.3,400,89
2024-11-14 16:00:00,20.8,400,93
2024-11-14 17:00:00,20.3,400,97
2024-11-14 18:00:00,20.13,400,98
2024-11-14 19:00:00,19.97,400,99
2024-11-14 20:00:00,19.8,400,100
2024-11-14 21:00:00,19.67,400,100
2024-11-14 22:00:00,19.53,400,100
2024-11-14 23:00:00,19.4,400,100
2024-11-15 00:00:00,19.4,400,100
2024-11-15 01:00:00,19.4,400,100
2024-11-15 02:00:00,19.4,400,100
2024-11-15 03:00:00,19.4,400,100
2024-11-15 04:00:00,19.4,400,100
2024-11-15 05:00:00,19.4,400,100
2024-11-15 06:00:00,19.53,400,100
2024-11-15 07:00:00,19.67,400,100
2024-11-15 08:00:00,19.8,400,100
2024-11-15 09:00:00,20.13,400,99.67
2024-11-15 10:00:00,20.47,400,99.33
2024-11-15 11:00:00,20.8,400,99
2024-11-15 12:00:00,21.13,400,97
2024-11-15 13:00:00,21.47,400,95
2024-11-15 14:00:00,21.8,400,93
2024-11-15 15:00:00,21.63,400,93.67
2024-11-15 16:00:00,21.47,400,94.33
2024-11-15 17:00:00,21.3,400,95
2024-11-15 18:00:00,21.17,400,95.67
2024-11-15 19:00:00,21.03,400,96.33
2024-11-15 20:00:00,20.9,400,97
2024-11-15 21:00:00,20.77,400,97.33
2024-11-15 22:00:00,20.63,400,97.67
2024-11-15 23:00:00,20.5,400,98
2024-11-16 00:00:00,20.47,400,97.67
2024-11-16 01:00:00,20.43,400,97.33
2024-11-16 02:00:00,20.4,400,97
2024-11-16 03:00:00,20.33,400,97.5
2024-11-16 04:00:00,20.27,400,98
2024-11-16 05:00:00,20.2,400,98.5
2024-11-16 06:00:00,20.13,400,99
2024-11-16 07:00:00,20.07,400,99.5
2024-11-16 08:00:00,20,400,100
2024-11-16 09:00:00,20.3,400,98.67
2024-11-16 10:00:00,20.6,400,97.33
2024-11-16 11:00:00,20.9,400,96
2024-11-16 12:00:00,21.17,400,94.67
2024-11-16 13:00:00,21.43,400,93.33
2024-11-16 14:00:00,21.7,400,92
2024-11-16 15:00:00,21.5,400,91.67
2024-11-16 16:00:00,21.3,400,91.33
2024-11-16 17:00:00,21.1,400,91
2024-11-16 18:00:00,20.9,400,91.33
2024-11-16 19:00:00,20.7,400,91.67
2024-11-16 20:00:00,20.5,400,92
2024-11-16 21:00:00,20.27,400,93.67
2024-11-16 22:00:00,20.03,400,95.33
2024-11-16 23:00:00,19.8,400,97
2024-11-17 00:00:00,19.57,400,95
2024-11-17 01:00:00,19.33,400,93
2024-11-17 02:00:00,19.1,400,91
2024-11-17 03:00:00,18.77,400,91.67
2024-11-17 04:00:00,18.43,400,92.33
2024-11-17 05:00:00,18.1,400,93
2024-11-17 06:00:00,17.7,400,94.33
2024-11-17 07:00:00,17.3,400,95.67
2024-11-17 08:00:00,16.9,400,97
2024-11-17 09:00:00,16.17,400,93.67
2024-11-17 10:00:00,15.43,400,90.33
2024-11-17 11:00:00,14.7,400,87
2024-11-17 12:00:00,14.93,400,83.67
2024-11-17 13:00:00,15.17,400,80.33
2024-11-17 14:00:00,15.4,400,77
2024-11-17 15:00:00,15.23,400,74.67
2024-11-17 16:00:00,15.07,400,72.33
2024-11-17 17:00:00,14.9,400,70
2024-11-17 18:00:00,14.63,400,70.33
2024-11-17 19:00:00,14.37,400,70.67
2024-11-17 20:00:00,14.1,400,71
2024-11-17 21:00:00,14.13,400,69.67
2024-11-17 22:00:00,14.17,400,68.33
2024-11-17 23:00:00,14.2,400,67
2024-11-18 00:00:00,14.1,400,66.33
2024-11-18 01:00:00,14,400,65.67
2024-11-18 02:00:00,13.9,400,65
2024-11-18 03:00:00,13.7,400,64.67
2024-11-18 04:00:00,13.5,400,64.33
2024-11-18 05:00:00,13.3,400,64
2024-11-18 06:00:00,13.23,400,62.67
2024-11-18 07:00:00,13.17,400,61.33
2024-11-18 08:00:00,13.1,400,60
2024-11-18 09:00:00,13.53,400,57.67
2024-11-18 10:00:00,13.97,400,55.33
2024-11-18 11:00:00,14.4,400,53
2024-11-18 12:00:00,14.53,400,53.67
2024-11-18 13:00:00,14.67,400,54.33
2024-11-18 14:00:00,14.8,400,55
2024-11-18 15:00:00,14.6,400,56
2024-11-18 16:00:00,14.4,400,57
2024-11-18 17:00:00,14.2,400,58
2024-11-18 18:00:00,13.9,400,59
2024-11-18 19:00:00,13.6,400,60
2024-11-18 20:00:00,13.3,400,61
2024-11-18 21:00:00,13.17,400,62
2024-11-18 22:00:00,13.03,400,63
2024-11-18 23:00:00,12.9,400,64
2024-11-19 00:00:00,12.77,400,65
2024-11-19 01:00:00,12.63,400,66
2024-11-19 02:00:00,12.5,400,67
2024-11-19 03:00:00,12.37,400,67
2024-11-19 04:00:00,12.23,400,67
2024-11-19 05:00:00,12.1,400,67
2024-11-19 06:00:00,12.13,400,67
2024-11-19 07:00:00,12.17,400,67
2024-11-19 08:00:00,12.2,400,67
2024-11-19 09:00:00,12.73,400,65.33
2024-11-19 10:00:00,13.27,400,63.67
2024-11-19 11:00:00,13.8,400,62
2024-11-19 12:00:00,13.73,400,63.67
2024-11-19 13:00:00,13.67,400,65.33
2024-11-19 14:00:00,13.6,400,67
2024-11-19 15:00:00,13.47,400,69
2024-11-19 16:00:00,13.33,400,71
2024-11-19 17:00:00,13.2,400,73
2024-11-19 18:00:00,13.03,400,73.67
2024-11-19 19:00:00,12.87,400,74.33
2024-11-19 20:00:00,12.7,400,75
2024-11-19 21:00:00,12.33,400,77
2024-11-19 22:00:00,11.97,400,79
2024-11-19 23:00:00,11.6,400,81
2024-11-20 00:00:00,11.33,400,83
2024-11-20 01:00:00,11.07,400,85
2024-11-20 02:00:00,10.8,400,87
2024-11-20 03:00:00,10.77,400,88.33
2024-11-20 04:00:00,10.73,400,89.67
2024-11-20 05:00:00,10.7,400,91
2024-11-20 06:00:00,11.13,400,89.33
2024-11-20 07:00:00,11.57,400,87.67
2024-11-20 08:00:00,12,400,86
2024-11-20 09:00:00,13.07,400,77.67
2024-11-20 10:00:00,14.13,400,69.33
2024-11-20 11:00:00,15.2,400,61
2024-11-20 12:00:00,14.97,400,62.67
2024-11-20 13:00:00,14.73,400,64.33
2024-11-20 14:00:00,14.5,400,66
2024-11-20 15:00:00,14.27,400,67.33
2024-11-20 16:00:00,14.03,400,68.67
2024-11-20 17:00:00,13.8,400,70
2024-11-20 18:00:00,13.47,400,71
2024-11-20 19:00:00,13.13,400,72
2024-11-20 20:00:00,12.8,400,73
2024-11-20 21:00:00,12.7,400,73.67
